Name                     ,Rin             ,Rout            ,nelec           ,neerr           ,Kitpl           ,Tx              ,Txerr           ,Dvel,Rvir,Mvir,A,Hz
ABELL_0426                ,7.3380e-02      ,7.5170e-02      ,1.2256e-02      ,1.4108e-04      ,9.8206e+01      ,5.2744e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,7.5170e-02      ,7.6960e-02      ,1.1905e-02      ,1.3918e-04      ,1.0157e+02      ,5.3665e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,7.6960e-02      ,7.8750e-02      ,1.1486e-02      ,1.3918e-04      ,1.0552e+02      ,5.4311e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,7.8750e-02      ,8.0540e-02      ,1.1605e-02      ,1.3322e-04      ,1.0597e+02      ,5.4712e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,8.0540e-02      ,8.2330e-02      ,1.1426e-02      ,1.3182e-04      ,1.0797e+02      ,5.5114e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,8.2330e-02      ,8.4120e-02      ,1.1305e-02      ,1.2657e-04      ,1.0963e+02      ,5.5545e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,8.4120e-02      ,8.5910e-02      ,1.1269e-02      ,1.2386e-04      ,1.1072e+02      ,5.5986e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,8.5910e-02      ,8.7700e-02      ,1.1461e-02      ,1.1823e-04      ,1.1032e+02      ,5.6450e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,8.7700e-02      ,8.9490e-02      ,1.1853e-02      ,1.0664e-04      ,1.0872e+02      ,5.6975e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,7.1600e-03      ,8.9500e-03      ,3.9337e-02      ,1.0977e-03      ,2.7407e+01      ,3.1952e+00      ,1.0412e-01      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,8.9490e-02      ,9.1280e-02      ,1.1276e-02      ,1.0655e-04      ,1.1330e+02      ,5.7500e+00      ,6.0000e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,9.1280e-02      ,9.3070e-02      ,1.1120e-02      ,1.0016e-04      ,1.1527e+02      ,5.8056e+00      ,6.0601e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,9.3070e-02      ,9.4860e-02      ,1.0432e-02      ,9.8745e-05      ,1.2123e+02      ,5.8713e+00      ,6.3125e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,9.4860e-02      ,9.6650e-02      ,9.6400e-03      ,9.9750e-05      ,1.2907e+02      ,5.9369e+00      ,6.5649e-02      ,1029,2.359,13.5,P,16.22
ABELL_0426                ,9.6650e-02      ,9.8440e-02      ,9.1432e-03      ,1.0020e-04      ,1.3506e+02      ,6.0025e+00      ,6.8174e-02      ,1029,2.359,13.5,P,16.22
ABELL_0496                ,7.7250e-02      ,8.03E-02,5.6211e-03      ,1.7291e-04      ,1.8928e+02      ,5.9637e+00      ,7.4027e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,7.4160e-02      ,7.73E-02,6.4783e-03      ,5.0548e-04      ,1.6096e+02      ,5.5652e+00      ,6.4652e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,7.1070e-02      ,7.42E-02,6.2508e-03      ,4.2165e-04      ,1.5334e+02      ,5.1668e+00      ,5.5277e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,6.7980e-02      ,7.11E-02,6.4001e-03      ,4.5387e-04      ,1.4316e+02      ,4.9102e+00      ,5.0675e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,6.4890e-02      ,6.80E-02,7.0195e-03      ,5.7460e-04      ,1.2902e+02      ,4.6990e+00      ,4.7604e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,6.1800e-02      ,6.49E-02,6.8599e-03      ,5.2447e-04      ,1.2534e+02      ,4.5323e+00      ,4.5129e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,5.8710e-02      ,6.18E-02,7.3002e-03      ,5.7334e-04      ,1.2224e+02      ,4.6131e+00      ,4.5980e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,5.5620e-02      ,5.87E-02,8.3798e-03      ,6.0342e-04      ,1.1349e+02      ,4.6939e+00      ,4.6830e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,5.2530e-02      ,5.56E-02,9.5627e-03      ,6.1322e-04      ,1.0161e+02      ,4.5516e+00      ,4.3760e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,4.9440e-02      ,5.25E-02,9.4633e-03      ,6.8727e-04      ,9.7845e+01      ,4.3537e+00      ,3.9713e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,4.6350e-02      ,4.94E-02,9.7389e-03      ,6.9894e-04      ,9.2063e+01      ,4.1846e+00      ,3.6932e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,4.3260e-02      ,4.64E-02,9.0445e-03      ,6.3731e-04      ,9.3161e+01      ,4.0365e+00      ,3.5081e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,4.0170e-02      ,4.33E-02,1.0760e-02      ,6.0020e-04      ,8.0543e+01      ,3.9250e+00      ,3.3230e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,3.7080e-02      ,4.02E-02,1.1893e-02      ,6.9456e-04      ,7.4139e+01      ,3.8648e+00      ,3.1378e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,3.3990e-02      ,3.71E-02,1.3991e-02      ,7.6545e-04      ,6.5001e+01      ,3.7823e+00      ,2.9874e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,3.0900e-02      ,3.40E-02,1.3637e-02      ,8.9295e-04      ,6.3585e+01      ,3.6347e+00      ,2.9383e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,2.7810e-02      ,3.09E-02,1.5502e-02      ,8.4036e-04      ,5.5975e+01      ,3.4850e+00      ,2.8417e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,2.4720e-02      ,2.78E-02,1.7891e-02      ,8.7814e-04      ,4.8475e+01      ,3.3277e+00      ,2.5794e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,2.1630e-02      ,2.47E-02,2.0671e-02      ,8.6726e-04      ,4.1788e+01      ,3.1670e+00      ,2.3337e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,1.8540e-02      ,2.16E-02,2.0525e-02      ,9.8446e-04      ,3.9652e+01      ,2.9991e+00      ,2.1239e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,1.5450e-02      ,1.85E-02,2.4202e-02      ,9.9233e-04      ,3.3895e+01      ,2.8556e+00      ,2.0000e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,1.2360e-02      ,1.55E-02,3.0833e-02      ,9.7270e-04      ,2.7730e+01      ,2.7470e+00      ,2.0000e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,9.2700e-03      ,1.24E-02,3.8999e-02      ,1.0260e-03      ,2.0936e+01      ,2.5490e+00      ,1.8170e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,6.1800e-03      ,9.27E-03,4.1174e-02      ,1.2088e-03      ,1.6951e+01      ,2.2827e+00      ,1.4942e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,3.0900e-03      ,6.18E-03,6.6705e-02      ,1.1928e-03      ,9.9380e+00      ,2.0400e+00      ,1.2000e-01      ,712,1.822,6.31,S,16.22
ABELL_0496                ,0.0000e+00      ,3.09E-03,8.5230e-02      ,9.6158e-04      ,6.4440e+00      ,2.0400e+00      ,1.2000e-01      ,712,1.822,6.31,S,16.22
ABELL_0539                ,9.9500e-02      ,1.02E-01,1.6169e-03      ,3.9887e-04      ,2.2083e+02      ,3.0462e+00      ,2.3384e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.0234e-01      ,1.05E-01,1.5753e-03      ,3.8628e-04      ,2.2487e+02      ,3.0484e+00      ,2.3162e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.0519e-01      ,1.08E-01,1.6379e-03      ,3.6086e-04      ,2.1926e+02      ,3.0566e+00      ,2.3238e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.0803e-01      ,1.1087e-01      ,1.5417e-03      ,3.7915e-04      ,2.2845e+02      ,3.0809e+00      ,2.4124e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,8.5300e-03      ,1.1370e-02      ,8.4843e-03      ,1.1092e-03      ,6.4068e+01      ,2.9800e+00      ,1.9000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.1087e-01      ,1.1372e-01      ,1.6508e-03      ,3.3061e-04      ,2.1921e+02      ,3.1053e+00      ,2.5012e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.1372e-01      ,1.1656e-01      ,1.4844e-03      ,3.5677e-04      ,2.3717e+02      ,3.1297e+00      ,2.5900e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.1656e-01      ,1.1940e-01      ,1.5221e-03      ,3.3860e-04      ,2.3508e+02      ,3.1541e+00      ,2.6786e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.1940e-01      ,1.22E-01,1.4976e-03      ,3.2634e-04      ,2.3950e+02      ,3.1728e+00      ,2.7159e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.2224e-01      ,1.25E-01,1.4941e-03      ,3.1881e-04      ,2.4174e+02      ,3.1896e+00      ,2.7370e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.2509e-01      ,1.2793e-01      ,1.4957e-03      ,3.0875e-04      ,2.4281e+02      ,3.2064e+00      ,2.7581e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.2793e-01      ,1.3077e-01      ,1.2626e-03      ,3.4361e-04      ,2.7321e+02      ,3.2233e+00      ,2.7791e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.3077e-01      ,1.3362e-01      ,1.2169e-03      ,3.4853e-04      ,2.8141e+02      ,3.2392e+00      ,2.7996e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.3362e-01      ,1.3646e-01      ,1.1787e-03      ,3.6558e-04      ,2.8890e+02      ,3.1066e+00      ,2.7365e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.3646e-01      ,1.3930e-01      ,1.3459e-03      ,3.0654e-04      ,2.6576e+02      ,2.9742e+00      ,2.6734e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.1370e-02      ,1.4210e-02      ,7.7325e-03      ,8.9818e-04      ,6.9398e+01      ,2.9800e+00      ,1.9000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.3930e-01      ,1.4215e-01      ,1.3556e-03      ,2.9732e-04      ,2.5340e+02      ,2.8415e+00      ,2.6103e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.4215e-01      ,1.4499e-01      ,1.2170e-03      ,3.2255e-04      ,2.6005e+02      ,2.7089e+00      ,2.5471e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.4499e-01      ,1.4783e-01      ,1.2488e-03      ,3.1089e-04      ,2.4356e+02      ,2.6115e+00      ,2.4848e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.4783e-01      ,1.5067e-01      ,1.2436e-03      ,3.1041e-04      ,2.3218e+02      ,2.6175e+00      ,2.4248e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.5067e-01      ,1.5352e-01      ,1.1970e-03      ,3.1297e-04      ,2.3174e+02      ,2.6235e+00      ,2.3648e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.5352e-01      ,1.5636e-01      ,1.2512e-03      ,2.8995e-04      ,2.2547e+02      ,2.6295e+00      ,2.3047e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.5636e-01      ,1.5920e-01      ,1.2602e-03      ,2.7674e-04      ,2.2486e+02      ,2.6355e+00      ,2.2447e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.5920e-01      ,1.6205e-01      ,1.2617e-03      ,2.5579e-04      ,2.2515e+02      ,2.6596e+00      ,2.2440e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.6205e-01      ,1.6489e-01      ,1.0604e-03      ,2.9707e-04      ,2.5335e+02      ,2.7359e+00      ,2.4159e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.6489e-01      ,1.6773e-01      ,9.8778e-04      ,3.0880e-04      ,2.6616e+02      ,2.8122e+00      ,2.5875e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.6773e-01      ,1.7057e-01      ,1.0471e-03      ,2.8981e-04      ,2.6360e+02      ,2.8884e+00      ,2.7590e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.4210e-02      ,1.7060e-02      ,5.5890e-03      ,9.6647e-04      ,8.7706e+01      ,2.9891e+00      ,1.9189e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.7057e-01      ,1.7342e-01      ,1.1142e-03      ,2.5990e-04      ,2.6034e+02      ,2.9648e+00      ,2.9309e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.7342e-01      ,1.7626e-01      ,1.0051e-03      ,2.7569e-04      ,2.8683e+02      ,3.0391e+00      ,3.0985e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.7626e-01      ,1.7910e-01      ,1.0153e-03      ,2.6708e-04      ,2.9282e+02      ,2.9858e+00      ,3.0031e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.7910e-01      ,1.8195e-01      ,8.7611e-04      ,3.0050e-04      ,3.3181e+02      ,2.9323e+00      ,2.9077e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.8195e-01      ,1.8479e-01      ,8.8315e-04      ,2.8580e-04      ,3.2485e+02      ,2.8788e+00      ,2.8122e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.8479e-01      ,1.8763e-01      ,8.4603e-04      ,3.0874e-04      ,3.2858e+02      ,2.8255e+00      ,2.7169e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.8763e-01      ,1.9047e-01      ,1.0283e-03      ,2.5618e-04      ,2.8349e+02      ,2.7721e+00      ,2.6216e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.9047e-01      ,1.9332e-01      ,1.0465e-03      ,2.4031e-04      ,2.7524e+02      ,2.7451e+00      ,2.5865e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.9332e-01      ,1.9616e-01      ,1.0162e-03      ,2.4246e-04      ,2.7564e+02      ,2.7259e+00      ,2.5690e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.9616e-01      ,1.9900e-01      ,9.0648e-04      ,2.6776e-04      ,2.9371e+02      ,2.7067e+00      ,2.5516e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.7060e-02      ,1.9900e-02      ,5.2665e-03      ,7.9964e-04      ,9.2855e+01      ,3.0244e+00      ,1.9919e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.9900e-01      ,2.0185e-01      ,8.6185e-04      ,2.7013e-04      ,3.0173e+02      ,2.6875e+00      ,2.5341e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.0185e-01      ,2.0469e-01      ,8.5790e-04      ,2.6773e-04      ,3.0062e+02      ,2.6683e+00      ,2.5166e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.0469e-01      ,2.0753e-01      ,8.1732e-04      ,2.7416e-04      ,3.0838e+02      ,2.6495e+00      ,2.5008e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.0753e-01      ,2.1037e-01      ,9.3618e-04      ,2.3034e-04      ,2.7977e+02      ,2.6395e+00      ,2.5175e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.1037e-01      ,2.1322e-01      ,8.6869e-04      ,2.3387e-04      ,2.9206e+02      ,2.6294e+00      ,2.5343e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.1322e-01      ,2.1606e-01      ,8.5706e-04      ,2.3094e-04      ,2.9313e+02      ,2.6194e+00      ,2.5510e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.1606e-01      ,2.1890e-01      ,7.7190e-04      ,2.5626e-04      ,3.1312e+02      ,2.6094e+00      ,2.5678e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.1890e-01      ,2.2175e-01      ,8.6971e-04      ,2.1699e-04      ,2.8808e+02      ,2.5993e+00      ,2.5845e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.2175e-01      ,2.2459e-01      ,8.1640e-04      ,2.1985e-04      ,2.9934e+02      ,2.5892e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,1.9900e-02      ,2.2740e-02      ,3.7963e-03      ,9.5688e-04      ,1.1749e+02      ,3.0596e+00      ,2.0648e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.2459e-01      ,2.2743e-01      ,7.8361e-04      ,2.2489e-04      ,3.0645e+02      ,2.5792e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.2743e-01      ,2.3027e-01      ,6.6803e-04      ,2.5959e-04      ,3.3953e+02      ,2.5692e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.3027e-01      ,2.33E-01,6.6987e-04      ,2.5932e-04      ,3.3760e+02      ,2.5591e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.3312e-01      ,2.3596e-01      ,7.9847e-04      ,2.2117e-04      ,2.9913e+02      ,2.5491e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.3596e-01      ,2.3880e-01      ,8.3843e-04      ,2.0892e-04      ,2.8842e+02      ,2.5390e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.3880e-01      ,2.4165e-01      ,8.3606e-04      ,2.0253e-04      ,2.8784e+02      ,2.5286e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.4165e-01      ,2.4449e-01      ,6.7914e-04      ,2.5158e-04      ,3.2932e+02      ,2.5154e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.4449e-01      ,2.4733e-01      ,7.4937e-04      ,2.3398e-04      ,3.0719e+02      ,2.5021e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.4733e-01      ,2.5018e-01      ,8.2509e-04      ,2.1475e-04      ,2.8676e+02      ,2.4888e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.5018e-01      ,2.5302e-01      ,8.9544e-04      ,1.8775e-04      ,2.7013e+02      ,2.4756e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.5302e-01      ,2.5586e-01      ,8.2544e-04      ,2.0384e-04      ,2.8370e+02      ,2.4623e+00      ,2.6000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.2740e-02      ,2.5590e-02      ,3.0575e-03      ,1.0240e-03      ,1.3803e+02      ,3.0949e+00      ,2.1377e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.5586e-01      ,2.5870e-01      ,8.4560e-04      ,1.9731e-04      ,2.7770e+02      ,2.4499e+00      ,2.6032e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.5870e-01      ,2.6155e-01      ,8.2766e-04      ,1.9574e-04      ,2.8021e+02      ,2.4484e+00      ,2.6493e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.6155e-01      ,2.6439e-01      ,7.6826e-04      ,2.1556e-04      ,2.9291e+02      ,2.4468e+00      ,2.6953e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.6439e-01      ,2.6723e-01      ,7.6324e-04      ,2.1545e-04      ,2.9327e+02      ,2.4453e+00      ,2.7413e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.6723e-01      ,2.7008e-01      ,7.7527e-04      ,2.0827e-04      ,2.9006e+02      ,2.4438e+00      ,2.7873e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.7008e-01      ,2.7292e-01      ,8.7704e-04      ,1.7621e-04      ,2.6701e+02      ,2.4422e+00      ,2.8334e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.7292e-01      ,2.7576e-01      ,8.8816e-04      ,1.6392e-04      ,2.6462e+02      ,2.4407e+00      ,2.8793e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.7576e-01      ,2.7860e-01      ,8.7431e-04      ,1.6071e-04      ,2.6725e+02      ,2.4193e+00      ,2.8666e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.7860e-01      ,2.8145e-01      ,7.4424e-04      ,1.7564e-04      ,2.9737e+02      ,2.3816e+00      ,2.8058e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,0.0000e+00      ,2.8400e-03      ,3.3795e-02      ,2.7577e-03      ,2.4104e+01      ,2.9800e+00      ,1.9000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.8145e-01      ,2.8429e-01      ,6.8778e-04      ,1.8170e-04      ,3.1324e+02      ,2.3439e+00      ,2.7449e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.5590e-02      ,2.8430e-02      ,2.2928e-03      ,1.2626e-03      ,1.7002e+02      ,3.1302e+00      ,2.2107e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.8429e-01      ,2.8713e-01      ,7.4306e-04      ,1.6663e-04      ,2.9539e+02      ,2.3062e+00      ,2.6842e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.8713e-01      ,2.8998e-01      ,7.9415e-04      ,1.5068e-04      ,2.7878e+02      ,2.2685e+00      ,2.6234e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.8998e-01      ,2.9282e-01      ,7.8297e-04      ,1.4410e-04      ,2.7759e+02      ,2.2308e+00      ,2.5626e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.9282e-01      ,2.9566e-01      ,7.0910e-04      ,1.5682e-04      ,2.9245e+02      ,2.1932e+00      ,2.5018e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.9566e-01      ,2.9850e-01      ,7.5104e-04      ,1.4617e-04      ,2.7752e+02      ,2.1555e+00      ,2.4411e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.9850e-01      ,3.0135e-01      ,7.3128e-04      ,1.4130e-04      ,2.7848e+02      ,2.1178e+00      ,2.3803e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.0135e-01      ,3.0419e-01      ,7.4972e-04      ,1.2943e-04      ,2.6994e+02      ,2.0801e+00      ,2.3195e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.0419e-01      ,3.0703e-01      ,7.2230e-04      ,1.3166e-04      ,2.7268e+02      ,2.0424e+00      ,2.2588e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.0703e-01      ,3.0988e-01      ,8.1209e-04      ,1.1537e-04      ,2.4845e+02      ,2.0047e+00      ,2.1979e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.8430e-02      ,3.1270e-02      ,1.8592e-03      ,1.4769e-03      ,1.9874e+02      ,3.1654e+00      ,2.2836e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.0988e-01      ,3.1272e-01      ,8.2398e-04      ,1.1742e-04      ,2.4235e+02      ,1.9670e+00      ,2.1371e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.1272e-01      ,3.1386e-01      ,1.5614e-03      ,1.0503e-04      ,1.5729e+02      ,1.9406e+00      ,2.0946e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.1270e-02      ,3.4110e-02      ,3.2152e-03      ,8.2310e-04      ,1.4017e+02      ,3.2006e+00      ,2.3565e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.4110e-02      ,3.6960e-02      ,3.1761e-03      ,7.5298e-04      ,1.4356e+02      ,3.2359e+00      ,2.4295e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.6960e-02      ,3.9800e-02      ,3.2344e-03      ,6.7535e-04      ,1.4405e+02      ,3.2700e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,3.9800e-02      ,4.2640e-02      ,2.5110e-03      ,8.1806e-04      ,1.7316e+02      ,3.2700e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,4.2640e-02      ,4.5490e-02      ,2.7251e-03      ,7.0774e-04      ,1.6646e+02      ,3.2700e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,4.5490e-02      ,4.8330e-02      ,2.3624e-03      ,7.6661e-04      ,1.8435e+02      ,3.2700e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,4.8330e-02      ,5.1170e-02      ,2.4436e-03      ,6.8589e-04      ,1.8024e+02      ,3.2700e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,5.1170e-02      ,5.4020e-02      ,2.5373e-03      ,6.1223e-04      ,1.7578e+02      ,3.2700e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,5.4020e-02      ,5.6860e-02      ,2.4198e-03      ,5.8904e-04      ,1.8143e+02      ,3.2526e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,2.8400e-03      ,5.6900e-03      ,2.1113e-02      ,1.2850e-03      ,3.3618e+01      ,2.9800e+00      ,1.9000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,5.6860e-02      ,5.9700e-02      ,2.2892e-03      ,5.6224e-04      ,1.8826e+02      ,3.2211e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,5.9700e-02      ,6.2540e-02      ,2.0230e-03      ,6.1841e-04      ,2.0332e+02      ,3.1896e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,6.2540e-02      ,6.5390e-02      ,2.2124e-03      ,5.4643e-04      ,1.8958e+02      ,3.1580e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,6.5390e-02      ,6.8230e-02      ,2.4790e-03      ,4.6740e-04      ,1.7392e+02      ,3.1264e+00      ,2.5000e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,6.8230e-02      ,7.1070e-02      ,2.1609e-03      ,5.1449e-04      ,1.8861e+02      ,3.1024e+00      ,2.4824e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,7.1070e-02      ,7.3920e-02      ,2.0954e-03      ,5.0653e-04      ,1.9050e+02      ,3.0802e+00      ,2.4602e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,7.3920e-02      ,7.6760e-02      ,1.8398e-03      ,5.5952e-04      ,2.0628e+02      ,3.0580e+00      ,2.4380e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,7.6760e-02      ,7.9600e-02      ,2.1849e-03      ,4.5231e-04      ,1.8263e+02      ,3.0358e+00      ,2.4158e-01      ,698,1.557,3.92,S,15.26
ABELL_0539                ,7.9600e-02      ,8.2440e-02      ,2.1641e-03      ,4.2769e-04      ,1.8248e+02      ,3.0213e+00      ,2.4000e-01      ,698,1.557,3.92,S,15.26
